id,year,category,name,furigana,startDate,imagePath,url,isActive,createdAt,updatedAt,updatedBy
69,,1,北海道ぎょれん,ぎょれん,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/Lyxp0mgKS6C7vEARSONr2Z3G5h9XV94iW15A2p62.png,http://www.gyoren.or.jp/,1,2020-02-07 16:54:54,2020-02-14 17:04:07,4
70,,1,一般財団法人さっぽろ健康スポーツ財団,さっぽろけんこうすぽーつざいだん,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/sAUIpBUcdemdsJhbdzFHp44KGTW9LQ7LvcQ9QAbz.png,http://www.shsf.jp/,1,2020-02-07 16:55:38,2020-02-12 11:56:09,3
71,,1,札幌日産自動車株式会社,さっぽろにっさんじどうしゃ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/stsyNSmIMbRIocxnAKumGHq8ihG5NAIzVD3RCS39.png,http://www.sapporo-nissan.co.jp/,1,2020-02-07 16:56:14,2020-02-12 12:02:37,3
72,,1,株式会社ジェイコム札幌,じぇいこむさっぽろ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/fprCY9380CcDtYhleTw2fdybj6ybjTKg9dWP6GG8.png,http://www.jcom.co.jp/,1,2020-02-07 16:56:59,2020-02-12 11:58:44,3
73,,1,清水建設株式会社,しみずけんせつかぶしきがいしゃ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/B5AqjaA6i3dXOwRybJnd2zNzgmz80fvslVO04ywU.png,http://www.shimz.co.jp/,1,2020-02-07 16:57:33,2020-02-07 16:57:33,3
74,,1,株式会社トーア,とーあ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/x5foM79ZCZmCzwZrl5CzAg7bZnLr2u3zLTKU59X2.gif,https://toa.af-agent.jp/shops/,1,2020-02-07 16:58:07,2020-02-12 12:00:28,3
75,,1,道新スポーツ,どうしんすぽーつ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/gvFnxl4RXCH5GmD2Eq1DTnfukIprbmKKDa6TJULG.png,http://dd.hokkaido-np.co.jp/sports/,1,2020-02-07 16:58:40,2020-02-07 16:58:40,3
76,,1,ビックカメラ,びっくかめら,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/bkQeSHbKNDAwsDcUlWrchNuUjpH13188p1iYkCy6.jpg,http://www.biccamera.co.jp/bicgroup/index.html,1,2020-02-07 17:00:19,2020-02-07 17:00:19,3
77,,1,ニュートリー株式会社,ぶいくれす,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/7/6uasVBe2HsN5gW41NkZnRvoOtC8Zx0Y8XLJH4vX2.png,http://www.nutri.co.jp/index.html,1,2020-02-07 17:00:50,2020-03-10 16:16:33,7
78,,1,北海道コカ・コーラボトリング株式会社,こかこーらぼとりんぐかぶしきがいしゃ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/RumCTw7Fv0ELC6NWt61pK0vUGstxNj3LLyD7syUR.png,https://www.hokkaido.ccbc.co.jp/index.html,1,2020-02-07 17:01:31,2020-02-14 17:05:43,4
79,,1,札幌丸井三越,まるいみつこし,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/HQajO12aPjBCTkBX4C2LSDNFMy4HlVZddQyY2O2n.png,http://www.marui-mitsukoshi.co.jp/,1,2020-02-07 17:02:05,2020-02-14 17:07:10,4
80,,1,JAバンク,じぇいえーばんく,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/7Oi4rzq9vTYfGJhpvcq8t4nk9Q5mgGWEoVCBbm4u.png,http://www.jabank-hokkaido.or.jp/,1,2020-02-07 17:02:48,2020-02-07 17:02:48,3
81,,1,ホクレン,ほくれん,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/qAyZu5I2IQAau8hOuip7IGtuN6U94p0R9k8C0Cpl.png,http://www.hokuren.or.jp/,1,2020-02-07 17:03:15,2020-02-07 17:03:16,3
82,,1,ＪＡ共済,じぇいえーきょうさい,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/lBJn0heCf0Z85NwXRtvSpOkg1AwGGnM2pPuYF9dz.png,http://www.ja-kyosai.or.jp/,1,2020-02-07 17:03:49,2020-02-07 17:03:49,3
83,,1,JA北海道厚生連,じぇいえーこうせいれん,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/VUTlPoYsaukalNWwAi2Uv2yRdAti15HSMiE2BuAX.png,http://www.dou-kouseiren.com/,1,2020-02-07 17:04:49,2020-02-14 17:08:17,4
84,,1,プレミアホテル-TSUBAKI-札幌,ぷれみあほてるつばきさっぽろ,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/w8bYhJHw7rLDS1AhiZPlHY37L3bHX9Hlg1WYazgd.png,https://tsubaki.premierhotel-group.com/sapporo,1,2020-02-07 17:05:23,2020-02-07 17:05:23,3
85,,1,ローソン,ろーそん,2020-02-07,https://d33qu4elo4g96s.cloudfront.net/partner/0/3/HGf8GFkxJa55nGEE4YG0XpCdVZVkWAcUkYRwYvSj.png,http://www.lawson.co.jp/recommend/area/hokkaido/index.html?ca=top_are_002,1,2020-02-07 17:05:50,2020-02-07 17:05:50,3
